-1.682666666666667596e-03 -3.160400000000000431e-01 -3.044999999999999929e-01 -8.565066666666666662e-02 -1.247313333333333191e-01 -8.830000000000000349e-02 4.397999999999999826e-02 8.987333333333331897e-02 -4.185600000000000431e-01 -3.472200000000000980e-02 1.000000000000000000e+00 7.905999999999998584e-01 -3.366399999999999948e-01 3.577333333333333476e-01 -3.198540000000000272e-01 -4.317226666666666018e-02 8.944666666666664101e-01 2.022703333333333298e-01 -1.505106666666667092e-01 7.941733333333332590e-02 2.256466666666666898e-01 -2.929733333333333634e-01 4.818666666666666654e-01 2.967333333333332587e-02 2.819333333333333066e-02 1.478799999999999837e-01 -2.503333333333333105e-02 -3.005866666666666687e-01 -3.297466666666666879e-01 -6.190933333333333705e-02 2.396666666666667084e-02 -1.996766666666666412e-01 -5.452666666666666773e-01 4.375999999999999335e-02 -7.901333333333333819e-02 -4.193999999999999395e-01 -1.781866666666666599e-01 9.379333333333333966e-01 6.968666666666667453e-01 -4.291800000000000614e-01 3.243266666666666520e-01 1.556333333333333180e-01 -7.648000000000000631e-02 -5.373266666666665775e-02 3.191333333333333522e-02 1.056200000000000055e-01 -2.815733333333333421e-01 3.833066666666666844e-01 7.162666666666666071e-01 -1.720799999999999830e-01 3.245799999999998686e-02
1.327846666666666897e-01 -3.007199999999999873e-01 -2.154533333333333300e-01 -6.628666666666666041e-02 -6.444666666666666599e-02 -4.728133333333333493e-02 1.335060000000000136e-01 1.500599999999999989e-01 -3.316666666666667207e-01 4.980000000000021302e-04 7.905999999999998584e-01 1.000000000000000000e+00 -3.041200000000000014e-01 5.765333333333334531e-01 -3.287133333333333018e-01 -4.354000000000000231e-02 7.122000000000000552e-01 2.477133333333333409e-01 -1.123133333333333345e-01 3.888666666666665966e-02 3.038333333333333441e-01 -2.246666666666666534e-01 6.017333333333334533e-01 4.573333333333332897e-03 1.526666666666666840e-03 2.244299999999999906e-01 1.189360000000000001e-01 -2.702866666666666196e-01 -2.182133333333333425e-01 -2.583333333333333662e-02 1.197799999999999976e-01 -1.726466666666666427e-01 -4.459400000000000031e-01 9.449333333333333196e-02 -9.930133333333333867e-02 -3.182073333333333420e-01 -1.546406666666667040e-01 7.162666666666666071e-01 7.395333333333333758e-01 -3.531199999999999894e-01 4.134666666666666490e-01 1.078820000000000195e-01 -1.180999999999999966e-01 -5.030533333333333385e-02 8.073333333333376337e-04 1.762733333333333652e-01 -1.956666666666666277e-01 4.802133333333333254e-01 5.630666666666666043e-01 -1.589866666666666650e-01 -8.253999999999995715e-03
2.815666666666666318e-01 5.995333333333333625e-01 7.576000000000000512e-01 3.540739999999999998e-01 4.415599999999999525e-01 4.594066666666666299e-01 1.847959999999999881e-01 2.441000000000000392e-01 5.377333333333332854e-01 4.536533333333334084e-01 -3.366399999999999948e-01 -3.041200000000000014e-01 1.000000000000000000e+00 -4.378000000000000641e-02 5.468666666666666121e-01 5.575333333333334362e-01 -2.520266666666666766e-01 5.628000000000001057e-02 4.719273333333333098e-01 2.444266666666666463e-02 2.287333333333333718e-01 6.948666666666666325e-01 -1.986333333333333007e-02 4.689333333333333687e-01 2.868000000000000549e-01 -2.826666666666666217e-02 2.230866666666666553e-01 4.442000000000000393e-01 5.661333333333332662e-01 2.473859999999999670e-01 1.839533333333333298e-01 1.784439999999999915e-01 3.268466666666666187e-01 2.438199999999999812e-01 1.280066666666667026e-02 3.744666666666666699e-01 4.701333333333333475e-01 -3.430200000000000471e-01 -2.694059999999999788e-01 5.843333333333333712e-01 -2.869346666666666157e-01 1.875799999999999967e-01 3.232000000000000428e-01 4.672666666666666635e-01 7.053333333333333677e-02 1.564106666666666423e-01 3.505599999999999827e-01 -2.085600000000000231e-01 -3.311333333333333351e-01 3.634666666666666046e-01 2.445400000000000351e-01
2.743800000000000128e-01 -1.478199999999999792e-01 1.817466666666667924e-02 4.540000000000000285e-02 1.170959999999999918e-01 1.911459999999999826e-01 2.884553333333333414e-01 1.519266666666666543e-01 -4.465999999999999831e-02 6.062666666666665510e-02 3.577333333333333476e-01 5.765333333333334531e-01 -4.378000000000000641e-02 1.000000000000000000e+00 -1.169199999999999962e-01 1.946733333333332816e-01 3.543399999999999328e-01 1.189733333333333337e-01 -3.124686666666666446e-02 6.472800000000002163e-02 3.707999999999999630e-01 3.731999999999999901e-02 5.800666666666667304e-01 1.025613333333333238e-01 5.147266666666665963e-02 1.692066666666666441e-01 1.563326666666666476e-01 -2.900933333333333142e-01 -1.101533333333333531e-01 1.714000000000000246e-02 9.137613333333333143e-02 -3.341350666666667024e-01 -4.152933333333332921e-01 8.563133333333335095e-02 -2.379173333333333140e-01 -2.203933333333333300e-01 -1.299600000000000199e-01 3.063333333333332908e-01 3.837066666666666404e-01 -3.023266666666666880e-01 3.476533333333333142e-01 1.601126666666667087e-01 -2.436340000000000172e-01 1.995333333333332987e-02 2.792906666666667218e-02 5.399200000000001221e-02 -2.165133333333333632e-01 1.435133333333333261e-01 1.242585999999999830e-01 -1.684400000000000064e-01 2.192206666666667372e-02
1.403466666666666751e-01 6.163333333333332886e-01 5.020666666666666611e-01 4.012000000000000566e-01 4.721333333333333493e-01 3.107333333333333059e-01 1.712466666666666582e-01 2.559066666666666712e-01 6.419999999999999041e-01 4.771333333333333537e-01 -3.198540000000000272e-01 -3.287133333333333018e-01 5.468666666666666121e-01 -1.169199999999999962e-01 1.000000000000000000e+00 6.034666666666665957e-01 -2.619266666666666410e-01 5.852000000000000257e-02 2.609199999999999298e-01 -1.459333333333330930e-03 2.473266666666667224e-01 4.497333333333333183e-01 -2.776666666666665825e-02 7.044666666666666854e-01 7.103333333333333721e-02 -3.987993333333332731e-03 1.037099999999999966e-01 5.345333333333334158e-01 4.277333333333332988e-01 2.544679999999999720e-01 2.071266666666666534e-01 1.778666666666666729e-01 4.529353333333333009e-01 1.905666666666666620e-01 9.792266666666665786e-02 4.613333333333333175e-01 5.722000000000000419e-01 -3.301600000000000090e-01 -3.227599999999999358e-01 4.153333333333333877e-01 -3.403133333333333566e-01 1.653466666666666696e-01 4.682666666666667199e-01 2.471333333333333160e-01 1.944000000000000242e-02 2.156240000000000379e-01 2.732066666666667087e-01 -1.663066666666666582e-01 -3.038866666666666938e-01 6.009333333333333194e-01 5.222800000000000359e-02
2.706666666666666665e-01 5.501333333333333631e-01 4.843333333333334489e-01 4.039333333333334219e-01 6.181999999999998607e-01 4.759999999999999787e-01 2.521486666666666321e-01 4.429999999999999494e-01 7.070000000000000728e-01 5.140666666666666718e-01 -4.317226666666666018e-02 -4.354000000000000231e-02 5.575333333333334362e-01 1.946733333333332816e-01 6.034666666666665957e-01 1.000000000000000000e+00 9.733333333333331686e-03 1.198333333333333195e-01 3.126666666666667038e-01 -4.814666666666666400e-02 4.804133333333331923e-01 4.574000000000000288e-01 2.905266666666666553e-01 8.019333333333331648e-01 1.231333333333333169e-01 4.821333333333333027e-02 1.280333333333333046e-01 3.206466666666666909e-01 2.879266666666666641e-01 2.390466666666666573e-01 2.700666666666666771e-01 -1.726666666666659775e-03 1.130000000000000032e-01 3.114800000000000901e-01 -1.380933333333333457e-01 3.385433333333333072e-01 4.849999999999999867e-01 -2.400000000000000050e-02 2.741599999999997858e-02 1.960466666666666746e-01 -1.603999999999999870e-01 4.299333333333333340e-01 3.120533333333333492e-01 3.316666666666667207e-01 -1.560666666666666799e-02 2.084679999999999866e-01 7.900000000000000078e-02 -1.379213333333333125e-01 -1.611533333333333429e-01 4.675333333333334118e-01 1.225593333333333396e-01
3.674666666666667053e-02 -2.403266666666666607e-01 -2.268448666666667002e-01 -2.807466666666667138e-02 -8.389333333333333365e-02 -1.151746666666666682e-02 4.299333333333332785e-02 1.397066666666666734e-01 -3.632866666666665911e-01 2.226666666666667765e-02 8.944666666666664101e-01 7.122000000000000552e-01 -2.520266666666666766e-01 3.543399999999999328e-01 -2.619266666666666410e-01 9.733333333333331686e-03 1.000000000000000000e+00 2.437600000000000322e-01 -8.494199999999998973e-02 8.572266666666668311e-02 2.477260000000000018e-01 -2.212800000000000045e-01 4.234733333333332572e-01 5.972000000000000225e-02 5.413800000000000556e-02 1.478413333333333524e-01 9.373333333333329007e-03 -2.306400000000000117e-01 -2.649400000000000643e-01 -8.040666666666662979e-03 5.225333333333333913e-02 -1.620066666666666599e-01 -4.971333333333333160e-01 1.006866666666666466e-01 -3.511466666666666209e-02 -3.437160000000000215e-01 -1.146280000000000215e-01 8.334666666666664669e-01 5.897333333333333316e-01 -3.544266666666667231e-01 2.579533333333333678e-01 1.799926666666666897e-01 -1.970666666666666400e-02 -3.377999999999998192e-03 4.651333333333333014e-02 1.049866666666666587e-01 -2.471266666666666889e-01 3.189466666666666561e-01 6.630666666666666931e-01 -1.322306666666666908e-01 4.511200000000000626e-02
1.828200000000000103e-01 1.158199999999999924e-01 1.255000000000000004e-01 1.415599999999999914e-01 1.226799999999999974e-01 2.369999999999999885e-02 4.723333333333332856e-02 4.632199999999999096e-01 6.915000000000000313e-02 2.697599999999999443e-01 2.022703333333333298e-01 2.477133333333333409e-01 5.628000000000001057e-02 1.189733333333333337e-01 5.852000000000000257e-02 1.198333333333333195e-01 2.437600000000000322e-01 1.000000000000000000e+00 1.619666666666666477e-01 6.354666666666666797e-02 2.061733333333332918e-01 2.255466666666666384e-02 1.138799999999999951e-01 1.895066666666666566e-01 1.374000000000000221e-01 1.419866666666666499e-01 2.260999999999999954e-01 2.632666666666666488e-01 1.753686666666666449e-01 2.253333333333333577e-01 2.973999999999999422e-01 2.562466666666666226e-01 1.550466666666666937e-01 4.356666666666667020e-01 2.622999999999999776e-01 2.305406666666666438e-01 3.018000000000000127e-01 1.350573333333333348e-01 1.347900000000000487e-01 1.782866666666666766e-01 1.976733333333333398e-01 2.628133333333333432e-01 3.544066666666667031e-01 1.986066666666666258e-01 7.163333333333334052e-02 3.673333333333333450e-01 1.875600000000000045e-01 2.892666666666666164e-01 3.092666666666666897e-01 2.885326666666667150e-01 1.029199999999999698e-01
5.273333333333334316e-01 4.387999999999999123e-01 5.891333333333332867e-01 3.102066666666666861e-01 2.652399999999999758e-01 2.887333333333332863e-01 1.506759999999999766e-01 2.986000000000000321e-01 3.204133333333333278e-01 4.471999999999999309e-01 -1.505106666666667092e-01 -1.123133333333333345e-01 4.719273333333333098e-01 -3.124686666666666446e-02 2.609199999999999298e-01 3.126666666666667038e-01 -8.494199999999998973e-02 1.619666666666666477e-01 1.000000000000000000e+00 8.184666666666666479e-02 1.502600000000000324e-01 4.357333333333332503e-01 1.593333333333333407e-02 2.677133333333332477e-01 5.380666666666666931e-01 1.230933333333333324e-01 5.478666666666666130e-01 4.100666666666666349e-01 5.621399999999998620e-01 4.105999999999999650e-01 2.598133333333332851e-01 3.628000000000000114e-01 2.102733333333333121e-01 3.426666666666667305e-01 1.105533333333333368e-01 3.533999999999999919e-01 4.745999999999999663e-01 -1.587033333333333351e-01 -6.361333333333332729e-02 4.092600000000000127e-01 2.290666666666666892e-02 2.048266666666666569e-01 3.364733333333333465e-01 7.530000000000001137e-01 1.530333333333333268e-01 2.424000000000000044e-01 4.808000000000000052e-01 9.970013333333332950e-02 -3.356133333333333191e-02 3.450800000000000534e-01 5.010666666666666602e-01
6.779999999999999916e-02 1.669266666666666399e-01 7.284400000000000597e-02 1.636266666666666425e-01 -7.013333333333334092e-03 1.658719999999999639e-01 1.862133333333333141e-01 1.896199999999999622e-02 1.037800000000005385e-03 2.178573333333333473e-01 7.941733333333332590e-02 3.888666666666665966e-02 2.444266666666666463e-02 6.472800000000002163e-02 -1.459333333333330930e-03 -4.814666666666666400e-02 8.572266666666668311e-02 6.354666666666666797e-02 8.184666666666666479e-02 1.000000000000000000e+00 8.302666666666665141e-02 4.908666666666666040e-02 1.196866666666666773e-01 3.291000000000000175e-02 4.035199999999999898e-01 9.056200000000001749e-02 7.179333333333334788e-02 7.763333333333334585e-02 1.881657333333332585e-02 1.457033333333333791e-01 -5.921333333333333310e-02 1.534866666666666671e-02 -1.202679999999999999e-01 1.029633333333333095e-01 -3.783000000000000251e-02 -3.361666666666666275e-02 4.996933333333333088e-02 6.964773333333333649e-02 1.036733333333333604e-02 -7.003733333333334032e-02 3.190799999999999886e-02 1.349533333333333140e-01 -3.254133333333333183e-02 1.035466666666666896e-01 8.230666666666665021e-01 2.248733333333334181e-02 -2.953866666666666446e-02 1.425999999999999837e-02 6.044799999999999479e-02 -2.892000000000000126e-02 2.852866666666666884e-01
2.611999999999999877e-01 1.990333333333333121e-01 1.844933333333333147e-01 3.305333333333334012e-01 3.658000000000000140e-01 2.974773333333333158e-01 3.364000000000000878e-01 3.194666666666667321e-01 3.348419999999999730e-01 4.079333333333333145e-01 2.256466666666666898e-01 3.038333333333333441e-01 2.287333333333333718e-01 3.707999999999999630e-01 2.473266666666667224e-01 4.804133333333331923e-01 2.477260000000000018e-01 2.061733333333332918e-01 1.502600000000000324e-01 8.302666666666665141e-02 1.000000000000000000e+00 3.453399999999999803e-01 4.633333333333332638e-01 4.887799999999999923e-01 1.263333333333333253e-01 1.238293333333333190e-01 1.676266666666666738e-01 6.910666666666667735e-02 7.353400000000000214e-02 2.181200000000000083e-01 2.632266666666666644e-01 -6.883333333333332971e-02 -1.272800000000000042e-01 2.869133333333332980e-01 -2.040466666666666262e-01 8.156399999999999761e-02 2.685333333333333461e-01 2.043333333333333390e-01 2.424199999999999966e-01 -7.000000000000029202e-04 7.601333333333332165e-02 4.219333333333333269e-01 4.880666666666665793e-02 1.436333333333333351e-01 4.306799999999999518e-02 4.649839999999999529e-01 8.979866666666665165e-02 1.496166666666666478e-01 1.288999999999999591e-01 2.205200000000000216e-01 9.545999999999994767e-02
3.941333333333333355e-01 5.873333333333333739e-01 5.800666666666667304e-01 3.546666666666666856e-01 4.083200000000000163e-01 5.351333333333333497e-01 4.690000000000000835e-01 2.925533333333333319e-01 4.475333333333333385e-01 3.878199999999999426e-01 -2.929733333333333634e-01 -2.246666666666666534e-01 6.948666666666666325e-01 3.731999999999999901e-02 4.497333333333333183e-01 4.574000000000000288e-01 -2.212800000000000045e-01 2.255466666666666384e-02 4.357333333333332503e-01 4.908666666666666040e-02 3.453399999999999803e-01 1.000000000000000000e+00 2.117400000000000948e-01 4.827333333333332366e-01 3.639333333333333864e-01 9.625333333333332964e-02 2.852666666666666684e-01 3.544266666666666676e-01 3.655333333333332657e-01 1.973420666666667045e-01 1.423726666666666751e-01 1.080333333333333423e-01 1.761906666666666899e-01 1.988260000000000305e-01 -1.255799999999999972e-01 2.164493333333332992e-01 3.477066666666666639e-01 -3.078733333333333322e-01 -2.086666666666666670e-01 3.260199999999999765e-01 -3.093599999999999683e-01 2.419599999999999806e-01 1.085266666666666602e-01 4.121333333333333515e-01 1.042486666666666700e-01 1.646933333333333027e-01 4.735333333333333061e-01 -9.972000000000000308e-02 -2.766000000000000125e-01 2.968419999999999948e-01 3.343999999999999750e-01
